0,1,2,3,4,brand,model,trim,body_type,fuel_type,transmission_type,engine_capacity_cc,horsepower,exterior_color,interior_color,warranty,city,seller_type,price
-9.688548847482144,0.3140981797223624,9.132523099979453,-2.0529785322743743,11.151044104863617,Hyundai,Tucson,GL,Crossover,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,Black,Black,No,Ajman,Owner,40000
-8.594030595914173,0.34481572072159095,-0.5811358015381396,,11.434982768347291,Land Rover,Range Rover,HSE,SUV,Petrol,Automatic Transmission,4000+ cc,300 - 399 HP,White,Beige,No,Dubai,Dealer,119900
-8.70545948453337,0.3884679726784307,20.943877979266862,-2.0736918833059272,-5.089403549388701,BMW,5-Series,m550i,Sedan,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,Grey,Black,Does not apply,Dubai,Owner,145000
-9.607043101774252,0.39776123237357947,24.628001318946872,-2.020044400326179,-23.102213234337746,MINI,Paceman,Cooper S,Hatchback,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,White,Brown,No,Abu Dhabi,Dealer,32000
-8.706046142856113,0.09371028390463634,3.1288727811904327,-1.9384127099431991,-5.691951521342967,Rolls-Royce,Other,Other,Other,Petrol,Automatic Transmission,,Unknown,Blue,Beige,No,Dubai,Owner,330000
-8.967960950889664,0.4834482201907223,-15.52052270126325,-2.0722422886460974,-3.4757686683885627,Bentley,Continental Flying Spur,Other,Sedan,Petrol,Automatic Transmission,1000 - 1499 cc,300 - 399 HP,Black,Brown,Yes,Dubai,Dealer,1075
-9.628329432939239,0.30308087937633693,15.621737781569193,-2.078737148455758,-7.736488279985007,Mercedes-Benz,C-Class,C300 Luxury,Sedan,Petrol,Automatic Transmission,3000 - 3499 cc,200 - 299 HP,Grey,White,No,Dubai,Owner,69000
-10.076017303447163,0.4001565028530601,54.717777670893994,-2.0375815679444904,-3.359032761991087,Nissan,Altima,S,Sedan,Petrol,Automatic Transmission,2500 - 2999 cc,100 - 199 HP,Brown,Beige,Does not apply,Dubai,Owner,14000
-9.366247016697349,0.2758110047011122,,-2.055242284382012,-36.32044959688338,Porsche,Carrera / 911,Other,Coupe,Petrol,Automatic Transmission,Unknown,700 - 799 HP,Black,Unknown,Yes,Dubai,Dealer,1440
-9.426932438176415,0.43238751614162213,-2.9165742878194214,-2.098640042689324,-3.721812240877391,Mercedes-Benz,S-Class,S 450,Sedan,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Black,Beige,Yes,Dubai,Dealer,555000
-9.865288644697744,0.41447081949815107,1.5799646268378629,-2.048831034758838,3.9677095298628515,Renault,Koleos,LE,SUV,Petrol,Automatic Transmission,2500 - 2999 cc,200 - 299 HP,White,Black,Does not apply,Dubai,Dealer,56000
-9.79490221514309,0.40207171780197615,17.409675812475648,-2.055883631247367,-2.4936535229247516,Hyundai,Sonata,Sport,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Black,Black,Yes,Dubai,Owner,37000
-9.981978776607635,0.5621941456825434,,-2.089194245772163,-6.329389330940438,Honda,Civic,EXi,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,Black,Beige,Yes,Dubai,Dealer,70000
-9.209915221177969,0.5242720766717455,-14.95511730445035,-2.1027132280564147,-22.83220960598473,Jeep,Wrangler,Sahara,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,Silver,Black,Yes,Dubai,Owner,183000
-9.780270077540077,0.5906159073072684,-6.938893509089282,-2.06880707100343,-2.4004512689302437,Chevrolet,Malibu,LT,Sedan,Petrol,Automatic Transmission,1000 - 1499 cc,Unknown,Black,Beige,No,Dubai,Owner,44900
-9.31227392771354,0.3178687666500294,19.748001787938886,-2.0603830115233714,-0.18308619793482617,Maserati,Ghibli,Ghibli,Sedan,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Brown,Brown,No,Dubai,Owner,99000
-8.955370339873058,0.37231246565901704,1.3732423282155768,-2.045571722561995,-8.240993399168751,Bentley,Mulsanne,Standard,Sedan,Petrol,Automatic Transmission,4000+ cc,500 - 599 HP,White,Black,No,Dubai,Owner,299000
-9.794574685075386,0.362054747620291,-5.7568599211185765,-2.098931083347803,6.500228021362915,Exeed,TXL,Other,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Silver,Tan,Yes,Dubai,Dealer,125000
-8.627592493035216,0.7900697676939188,6.775227722712148,-2.075430878144493,-9.569971449926992,Lexus,LX570,Signature,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,500 - 599 HP,White,Unknown,Does not apply,Sharjah,Dealer,275000
-9.641411701401685,0.47221271304086787,5.047077902824824,-2.060609557496771,-33.17175201150904,Ford,Mustang,Ecoboost Premium,Coupe,Petrol,Automatic Transmission,2000 - 2499 cc,300 - 399 HP,Blue,Black,Does not apply,Dubai,Dealer,59000
-9.100803680945576,,26.536849553645332,,,Lexus,LX570,Signature Black Edition,SUV,Petrol,Automatic Transmission,Unknown,300 - 399 HP,Black,Unknown,No,Abu Dhabi,Dealer,319000
-9.095882171751388,1.0878104725300206,22.3253953782239,-2.0021847519677576,1.8163864453614194,Toyota,Land Cruiser,GXR,SUV,Petrol,Automatic Transmission,Unknown,200 - 299 HP,White,Beige,Does not apply,Dubai,Owner,60000
-10.157728200453754,0.39744217404136,14.514180163397064,-2.0884397908528127,11.236967472950463,Kia,Soul,LX,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,Silver,Unknown,Does not apply,Dubai,Owner,37000
-9.55412288046567,0.4698837528759614,26.31399997921074,-2.0446696775041584,-24.137154706553048,Mitsubishi,Pajero,GLS,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,100 - 199 HP,Brown,Unknown,No,Dubai,Dealer,39900
,0.08313549266511412,17.24268273814068,-2.062511917909727,0.7899377327285926,Mercedes-Benz,C-Class,C300 Luxury,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Black,Unknown,No,Dubai,Owner,73000
-10.147212512590873,0.48975616336489286,-4.061993421244748,-2.083018321270861,-30.45700628865876,Suzuki,Jimny,GLX AT,SUV,Petrol,Automatic Transmission,1000 - 1499 cc,100 - 199 HP,Blue,Black,Yes,Dubai,Owner,70000
-9.545109982827537,0.6510691361982197,-18.83276895581586,-2.081004291926987,-8.647636351432688,Jeep,Wrangler Unlimited,Sahara,SUV,Petrol,Automatic Transmission,,200 - 299 HP,White,Black,Yes,Dubai,Dealer,225000
-8.684895463756911,0.4205053684539862,-9.377158464675023,-2.0886286531576883,-5.9245353699785435,Ford,F-Series Pickup,Lariat,Pick Up Truck,Diesel,Automatic Transmission,,400 - 499 HP,Black,Black,Yes,Sharjah,Dealer,309000
-8.693734020379683,0.36775801599597885,11.10172912732154,-2.0464234685940674,13.497964996150179,Chevrolet,Tahoe,LS,SUV,Petrol,Automatic Transmission,4000+ cc,300 - 399 HP,Silver,Beige,Yes,Dubai,Dealer,65000
-9.058994530248894,0.5714706250327383,4.636602223546832,-2.0307211625931436,-9.139862410318907,Mercedes-Benz,G-Class,G 63 AMG,SUV,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,Black,Black,Yes,Dubai,Owner,168000
-9.86691776710137,0.53396901400104,11.003704971518381,-2.0448491623471914,-4.869248721088685,Nissan,Sentra,S FE Plus,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Silver,Black,No,Dubai,Dealer,23000
-9.993287690713153,0.3354929330680801,15.725723747198238,-2.0546022378096866,12.311861128059432,BMW,X3,Xdrive30i,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Blue,Brown,No,Dubai,Dealer,118900
-10.079630245219878,0.5738759502066901,-0.8802631706021673,-2.062383057701334,-10.542327404482805,Nissan,Altima,S,Sedan,Petrol,Automatic Transmission,2500 - 2999 cc,100 - 199 HP,White,Beige,Yes,Ajman,Dealer,54000
-9.010506746550686,0.18301509522722326,-4.133535100908653,-2.0518080081558856,-25.12172119740363,Mercedes-Benz,GT,S,Coupe,Petrol,Automatic Transmission,4000+ cc,500 - 599 HP,Grey,Unknown,Does not apply,Dubai,Owner,279000
-9.628423641661943,0.5179632479032324,3.296986365026755,-2.0799664161017066,-3.9965516540025665,BMW,5-Series,520i M-Kit,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Blue,Black,Yes,Dubai,Dealer,115000
-9.644343699484246,0.6820529091198795,38.41568226970747,-2.059411216729469,8.81438463329883,Kia,Carnival,Grand Carnival,SUV,Petrol,Automatic Transmission,Unknown,Unknown,Grey,Beige,Does not apply,Dubai,Owner,42000
-9.160390733074658,0.27506113830609114,-1.9772092771948353,-2.0431597257107197,-30.108816646829503,Bufori,MK III,La Joya,Coupe,Petrol,Automatic Transmission,2500 - 2999 cc,100 - 199 HP,Silver,Tan,No,Dubai,Dealer,249990
-10.084992545864088,0.6322875156257823,-18.205512103849365,-2.0797228320373105,0.8133943556049301,Suzuki,Celerio,Other,Hatchback,Petrol,Automatic Transmission,,Unknown,Grey,Other Color,No,Dubai,Dealer,30000
-9.848421232784826,0.6265239376694994,-1.676165744631569,-2.0919109938310143,-10.575876011202425,Volvo,XC60,Other,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Black,White,Yes,Dubai,Dealer,199999
-9.429459994299398,0.5127002821029398,1.7129573448518132,-2.0546447794905465,-8.20171138231132,Maserati,Ghibli,Ghibli S Q4,Sedan,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,White,Unknown,Does not apply,Dubai,Dealer,99000
-8.737244495393737,0.24599399594858948,4.233197811632117,-2.065319435617682,-28.05096952395847,Mercedes-Benz,GT,S,Coupe,Petrol,Automatic Transmission,4000+ cc,500 - 599 HP,Grey,Black,No,Dubai,Dealer,299990
-9.637333699316805,0.3169110963040544,17.01263142029701,-1.9991232617394126,-7.028330555188582,Volkswagen,Polo,Other,Sedan,Petrol,Automatic Transmission,1000 - 1499 cc,100 - 199 HP,Red,Black,No,Dubai,Owner,9000
-9.750630030989615,0.07154414557861585,47.17215046469653,-2.074123443930043,5.305272030170483,Ford,Ranger,Wildtrak,Utility Truck,Diesel,Automatic Transmission,,200 - 299 HP,Silver,Unknown,No,Abu Dhabi,Dealer,73000
-9.072421594107754,0.8924413311348507,-4.96361409316011,-2.080034429010374,9.142841997712075,Nissan,Patrol,LE Titanium,SUV,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,White,Beige,Does not apply,Dubai,Owner,188000
-8.816081289280497,0.33658326152293894,-17.846646785765873,,7.236426126922781,Land Rover,Range Rover,Autobiography,SUV,Petrol,Automatic Transmission,,500 - 599 HP,Black,Unknown,Yes,Dubai,Dealer,1050
-9.96962452367752,0.4255208699091046,-4.527692410002602,-2.094347051591829,13.724619112830554,Volkswagen,T-Roc,Trend,SUV,Petrol,Automatic Transmission,1000 - 1499 cc,100 - 199 HP,White,Unknown,Yes,Dubai,Dealer,73000
,0.22918921776269435,-9.861845834032174,-2.0732872836094893,-29.40433887422907,Porsche,Carrera / 911,Other,Coupe,Petrol,Automatic Transmission,3000 - 3499 cc,600 - 699 HP,Grey,Black,Yes,Dubai,Dealer,1650
-9.900638871287164,0.39223918255823664,8.909784138057846,-2.0632633297467082,-11.165435636487356,Nissan,Altima,SE,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,Blue,Beige,Yes,Ajman,Dealer,48000
-8.768381169281032,,31.64586502031481,-2.014514261208886,14.349080493013313,Porsche,Cayenne,S,SUV,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,Brown,Brown,No,Abu Dhabi,Dealer,45000
-9.560423202423125,,8.191572039423269,-2.089220541222921,-10.403169131299679,Jeep,Wrangler,Rubicon,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Grey,Black,Yes,Dubai,Dealer,89000
-9.220201106434057,0.9323489480879253,-20.86040209746095,-2.101848561033003,0.5655066578544563,Lexus,LX600,Other,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,400 - 499 HP,White,Unknown,Yes,Dubai,Owner,535000
-9.73998801408369,0.5445880969007656,-20.990545742393508,-2.0925702115778546,-6.672752029447458,Mercedes-Benz,GLC,GLC 200,SUV,Petrol,Automatic Transmission,1500 - 1999 cc,200 - 299 HP,Black,Unknown,Yes,Dubai,Dealer,289000
-9.12720583494043,0.512990845466314,5.6440891306643755,-2.0567716470727904,-7.403158248121866,Infiniti,Q70,Other,Sedan,Petrol,Automatic Transmission,3000 - 3499 cc,200 - 299 HP,Blue,Beige,No,Dubai,Dealer,69000
-9.167479695620044,0.37746428523212816,,-2.0068609609250925,10.057847843862252,Lexus,RX-Series,Full Option,SUV,Petrol,Automatic Transmission,Unknown,Unknown,White,Beige,No,Sharjah,Dealer,33000
-8.635611734776358,0.3528628305942985,6.684209929355887,-2.090603876631758,-25.87834656985286,BMW,M8,M8 Convertible,Soft Top Convertible,Petrol,Automatic Transmission,4000+ cc,600 - 699 HP,Grey,Unknown,No,Dubai,Owner,379000
-8.780514873424242,0.22875916683929035,-0.952371546776285,-2.105551291510122,-31.48629028375982,Ferrari,SF90 Spider,Other,Coupe,Petrol,Automatic Transmission,Unknown,900+ HP,Red,Tan,Yes,Dubai,Dealer,2290
-9.198702358419293,0.43786469540865824,42.65855652899993,-1.9948385629097252,-3.2019297893365906,Chevrolet,Captiva,LTZ,Wagon,Petrol,Automatic Transmission,Unknown,Unknown,Silver,Beige,No,Sharjah,Owner,13000
-9.92090265208735,0.9006731574462699,-13.55904675693656,-2.0914008960057737,-6.161170177171849,Nissan,Xterra,SE,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,Black,Black,No,Ras Al Khaimah,Owner,87000
-9.428492932994308,0.9863159604812053,13.179020328314365,-2.053338179976365,-1.7474073742273988,BMW,X5,xDrive35i Luxury-Line,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,White,Brown,Does not apply,Dubai,Dealer,119000
-9.780178976581977,0.5254492552970101,-13.274358214113263,-2.0988576301253388,11.469421678970297,Audi,Q3,S-line,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,White,Brown,No,Dubai,Owner,109000
-9.80093410118677,0.4167056596016437,7.7711568136778055,-2.0737892693749913,-37.341335395919806,Chevrolet,Camaro,RS,Sports Car,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Black,Unknown,Yes,Dubai,Dealer,65000
-9.512432647491854,1.2400301237248827,-23.71890424917262,-2.0777022544656365,-7.189142989088162,Ford,Expedition,XLT,SUV,Petrol,Automatic Transmission,,200 - 299 HP,Black,Black,Yes,Sharjah,Dealer,138000
-9.109364267378599,,-2.445145396915863,-2.0895589481526513,-6.9197462501838425,Mercedes-Benz,GLE Coupe,GLE 53 AMG,SUV,Petrol,Automatic Transmission,,400 - 499 HP,Black,Black,Yes,Dubai,Dealer,560000
-8.874776648921312,0.621212137962702,,-2.0758461924729255,12.706135294769188,Mercedes-Benz,G-Class,G 63 AMG,SUV,Petrol,Automatic Transmission,4000+ cc,500 - 599 HP,Black,Brown,Yes,Dubai,Dealer,1648
-9.011694438632357,0.8525560439182721,-11.98070156720464,-2.0956934763283357,0.040334800093329015,BMW,X7,M50i M Sport,SUV,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,White,Tan,Yes,Dubai,Dealer,379000
-8.681042194796305,0.47966506819335125,-8.865613015790103,-2.0671953882634084,,Ferrari,California T,Standard,Hard Top Convertible,Petrol,Automatic Transmission,3500 - 3999 cc,500 - 599 HP,Silver,Tan,No,Dubai,Dealer,399000
-9.333943153212996,0.44239272735568036,-6.468442754835357,-2.0214048177293913,-11.766070528965546,Porsche,Panamera,Other,Sedan,Petrol,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,Black,Beige,No,Dubai,Dealer,88000
-9.111711666677419,0.3703364039994174,6.275809104461018,-1.9627497252029404,-1.4973679114947638,Jaguar,XJ-Series,8 Executive,Sedan,Petrol,Automatic Transmission,3500 - 3999 cc,Unknown,Blue,Beige,Yes,Dubai,Dealer,24000
-10.020181660597478,0.6580858067592715,-10.383984310919978,-2.0891354574922856,11.41700061785574,Kia,Sorento,DLX AWD,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Black,Black,Yes,Dubai,Dealer,115000
-9.634858195791898,0.35494280302308356,11.929509922558463,-2.076485328936666,-1.3393212011479632,Audi,A8,L,Sedan,Petrol,Automatic Transmission,,,Black,Unknown,No,Abu Dhabi,Dealer,300000
-7.74758428412305,0.08860470111690456,-1.9311160389304307,-2.090518926335741,12.201075666522291,Rolls-Royce,Cullinan,Standard,Coupe,Petrol,Automatic Transmission,,500 - 599 HP,Black,Unknown,Yes,Dubai,Dealer,1490
-9.849536421048754,0.5088836637491843,4.772722470621584,-2.0821257891547926,-33.77128073186505,Suzuki,Jimny,GLX AT,SUV,Petrol,Automatic Transmission,1000 - 1499 cc,100 - 199 HP,Blue,Black,Yes,Dubai,Owner,70000
-9.85216124798122,0.6198808060361961,-9.117989300320371,-2.082042259090604,-4.439411233882456,Mercedes-Benz,E-Class,E 350,Sedan,Petrol,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,White,Beige,No,Dubai,Dealer,199000
-9.465767527931817,,-0.560185815714898,-2.051774398140673,-10.104376950426042,Porsche,Panamera,4,Sedan,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,White,Unknown,Yes,Dubai,Dealer,259000
-11.16788570156673,0.3911114715142005,-1.151416255817014,-2.1043102144738057,1.7832421481168268,Mercedes-Benz,EQS,Other,SUV,Petrol,Automatic Transmission,Unknown,500 - 599 HP,Grey,Beige,Yes,Dubai,Dealership/Certified Pre-Owned,689900
-9.797709129943337,0.564889913966086,9.093026239812183,-2.0711291928204054,-8.621363738449597,BMW,5-Series,530i M-Kit,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,200 - 299 HP,White,Other Color,Yes,Dubai,Dealership/Certified Pre-Owned,195000
-9.64427468657183,0.43785442271459196,17.1480493753241,-2.056304378862899,10.193770133172594,Audi,Q3,S-line,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Silver,Brown,No,Abu Dhabi,Dealer,48000
-8.777117189910483,0.44254264108754554,23.36274939469739,-2.072729004660366,5.590119128686522,Mercedes-Benz,G-Class,G 500,SUV,Petrol,Automatic Transmission,4000+ cc,,Red,Black,No,Dubai,Dealer,211900
-9.815201455221732,0.49537976651521015,0.6147234552840564,-2.0724070526510214,-12.07430996971817,Hyundai,Elantra,GL MID,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,Grey,Unknown,No,Sharjah,Dealer,49000
,0.7370417257060791,,-2.068271951995474,-11.88831633415258,Land Rover,Range Rover,Vogue SE,SUV,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,White,Unknown,No,Dubai,Dealership/Certified Pre-Owned,209900
-9.73533331373293,0.9514907624375891,-13.68897406880929,-2.0881747017730525,-3.034220712815274,Maxus,V80,Standard,Van,Diesel,Manual Transmission,2500 - 2999 cc,100 - 199 HP,Black,Unknown,Yes,Dubai,Dealer,74900
-9.531621648024077,0.39042456913914225,2.750704876600431,-2.077122424182368,-25.707278885924943,Dodge,Challenger,SXT,Coupe,Petrol,Automatic Transmission,3500 - 3999 cc,400 - 499 HP,White,Unknown,No,Dubai,Owner,54999
-8.945101553683473,0.592285715318418,-11.766989995397118,-2.0822114998920047,10.198328015121929,Mercedes-Benz,G-Class,G 63 AMG,SUV,Petrol,Automatic Transmission,,500 - 599 HP,Black,Unknown,Yes,Dubai,Dealer,599000
-9.624062132974338,0.4354227360137902,-9.316197772783426,-2.069201421723772,-0.8271222516871424,Dodge,Ram,Other,Pick Up Truck,Petrol,Automatic Transmission,3500 - 3999 cc,500 - 599 HP,White,Black,Yes,Sharjah,Dealer,65000
-8.84464620729512,1.1010317921596826,-27.982963776610422,-2.1076624293694732,-7.478184377061095,Nissan,Patrol,LE Titanium,SUV,Petrol,Automatic Transmission,4000+ cc,300 - 399 HP,Black,Unknown,Yes,Abu Dhabi,Dealer,257000
-9.89905356196504,0.9567560146891723,-25.956505595113132,-2.0846779043749986,-6.6033945698520125,Lexus,TX,Other,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,300 - 399 HP,Black,Black,Does not apply,Dubai,Dealer,330000
-9.21067187459086,0.09717080854195867,8.572479150144394,-2.066050235845261,12.068994579248011,Nissan,Patrol,SE,SUV,Petrol,Automatic Transmission,,300 - 399 HP,White,Unknown,No,Abu Dhabi,Dealer,108000
-9.63030946803799,0.4298547985420794,-7.551652814507379,-2.0797188868382097,4.30302629417911,Infiniti,QX55,Other,SUV,Petrol,Automatic Transmission,,,Grey,Black,No,Dubai,Dealer,169000
-8.614653681939023,0.6270229159503988,-2.4515541341111797,-2.0473901721283942,8.261131523731583,Chevrolet,Suburban,LTZ,SUV,Petrol,Automatic Transmission,4000+ cc,300 - 399 HP,Grey,Brown,No,Dubai,Dealer,90000
-8.728891119270454,0.5347494894140568,-14.28729330654198,-2.0981144673134753,11.756030143828221,Audi,S7/RS7,RS,Hatchback,Petrol,Automatic Transmission,,600 - 699 HP,Grey,Black,Yes,Dubai,Dealer,499000
-9.139564881741295,0.5001186169596094,-6.154757836683236,-2.100272921008022,,BMW,X6,Other,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,500 - 599 HP,Black,Unknown,Yes,Dubai,Dealer,309999
-10.112571464647408,0.4362678470077585,,-2.0614397494954173,-9.461692215693256,Hyundai,Sonata,Limited,Sedan,Hybrid,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,Blue,Yellow,Does not apply,Dubai,Owner,25500
-10.152920134464392,0.37687775075703367,5.069524107841664,-2.088612908980171,-11.169094158355438,Mercedes-Benz,C-Class,C200,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,Grey,Unknown,No,Dubai,Dealer,169000
-9.829755769563306,0.4220061693857703,-6.594186734411312,-2.0810141571695735,-3.528873873253943,Mercedes-Benz,E-Class,E 200,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,White,Brown,No,Dubai,Dealer,210000
-9.130250984870946,0.08004456650850102,21.825730646584635,-1.9951540647565282,3.4976018114947305,Bentley,Arnage,R,Sedan,Petrol,Automatic Transmission,4000+ cc,300 - 399 HP,Silver,Beige,No,Abu Dhabi,Owner,150000
-7.7283283472751565,0.22992433400529635,,-2.0826072899837773,-34.195284908715045,Ferrari,812 Superfast,Standard,Coupe,Petrol,Automatic Transmission,4000+ cc,800 - 899 HP,Grey,Black,Yes,Dubai,Owner,1400
-10.12509576312565,0.2937147057627832,10.263680792438358,-2.0431105142942756,-33.55223943219795,Jeep,Wrangler,Sahara Unlimited,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,Unknown,Black,Brown,No,Dubai,Dealer,69500
-7.583925413744476,0.304715194983002,-3.0715150359056684,-2.0995902247251403,-9.048269916181823,Rolls-Royce,Phantom,Extended Wheel Base,Sedan,Petrol,Automatic Transmission,4000+ cc,500 - 599 HP,White,Blue,Yes,Dubai,Owner,2750
-9.393065420158804,0.4200324178406004,24.525526816285474,-2.0548490107532116,-6.898614294155997,BMW,7-Series,740Li,Sedan,Petrol,Automatic Transmission,3000 - 3499 cc,200 - 299 HP,White,Tan,No,Dubai,Dealer,99000
-9.227877211063158,0.35824074359885594,,-2.054811596249182,10.234575816113493,Nissan,Altima,SV,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,Unknown,White,Beige,No,Dubai,Owner,49000
-9.265522949686256,0.5098129587237756,0.29122182986773026,-1.9747531714349784,-8.068175300828575,BMW,5-Series,525i,Sedan,Petrol,Automatic Transmission,2500 - 2999 cc,200 - 299 HP,Blue,Black,Yes,Dubai,Dealer,21000
-9.210987617755622,0.3577488592620555,,,,BMW,3-Series,330i,Sedan,Petrol,Automatic Transmission,2500 - 2999 cc,300 - 399 HP,Silver,Unknown,No,Sharjah,Owner,15300
-8.838591811519139,,1.9296330055271183,-2.0640903417164367,-5.385060272083656,GMC,Sierra,1500 SLE,SUV,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,Blue,Black,Yes,Dubai,Dealer,105000
-9.204485120549764,0.33913078132466806,,-2.0409505717861003,8.588388919635198,Jeep,Grand Cherokee,Laredo Plus,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,Black,Beige,No,Dubai,Owner,72000
-9.307757547550459,1.0062247101000847,-6.146308401239504,-2.0988579222537624,,Toyota,Land Cruiser,GXR TOP,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,White,Beige,Yes,Sharjah,Owner,259000
-9.804164471181009,,11.154873458419821,-2.0654115614879154,14.231432307535778,Nissan,X-Trail,S 4WD,SUV,Petrol,Automatic Transmission,2500 - 2999 cc,100 - 199 HP,Green,Beige,No,Dubai,Dealer,45000
-8.838765793596197,0.907574787225863,4.596090101496266,-2.0738923979375405,11.034727293888418,Cadillac,Escalade,Platinum,SUV,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,Grey,Brown,Yes,Dubai,Dealer,212000
-9.517168146454962,0.5119584621290671,-4.179495489361703,-2.073404718659284,-0.5058615623015621,Toyota,Camry,Sport,Sedan,Petrol,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,White,Unknown,No,Dubai,Dealer,92000
-11.090334513887136,,-9.619902052411419,-2.0910215966104895,,Toyota,Land Cruiser,Other,Other,Petrol,Automatic Transmission,,Unknown,Black,Other Color,No,Dubai,Dealer,280000
-8.851866438340592,0.19676107594018274,-4.556035360104004,-2.085281637555218,-24.405180539302705,Ferrari,F8 Tributo,Other,Sports Car,Petrol,Automatic Transmission,3500 - 3999 cc,700 - 799 HP,White,Unknown,Yes,Dubai,Dealer,939000
-10.322123808448689,0.2855424544058062,0.7272197035047832,-2.0752126382768887,-12.31594724692372,MINI,Cooper,Cooper Cabrio,Hard Top Convertible,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,Red,Black,No,Dubai,Dealer,59000
-9.913318491718034,0.414280813861095,34.87474278964389,-2.0376563827360332,5.607382128024595,Mazda,6,Ultra,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,Unknown,Other Color,Other Color,Does not apply,Sharjah,Owner,25000
-8.915263245776897,0.39642821483530727,-3.212319165789247,-2.0912361660716203,-9.677578631617775,Aston Martin,DBX,Other,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,600 - 699 HP,Black,Unknown,Yes,Dubai,Dealer,950000
-9.90345127514025,0.3766636826913312,,-2.085455659808365,-9.034940135489187,BMW,7-Series,730Li,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,200 - 299 HP,Grey,Other Color,Yes,Dubai,Dealership/Certified Pre-Owned,294000
,,,-2.065316352026108,6.790840281508791,Mercedes-Benz,A-Class,A 250,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,White,Unknown,Yes,Dubai,Dealer,120000
-8.87138831988774,0.12749544584529743,-8.527655641641214,-2.0907335290504143,0.23695309614321847,Mercedes-Benz,S-Class,S 580,Sedan,Petrol,Automatic Transmission,,,White,White,Yes,Dubai,Dealer,635000
-9.708675483192263,0.5343070332292229,-20.60634876253148,-2.1093766456383545,-10.058740418477488,Mercedes-Benz,C-Class,C200,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,200 - 299 HP,Black,Unknown,Yes,Dubai,Dealer,253000
